ProductID,ItemNum,Name,CatYear,ExpirationDate,Discontinued,Cat1Name,Cat2Name,Page1,Page2,Description,Keywords,Colors,Themes,Dimension1,Dimension1Units,Dimension1Type,Dimension2,Dimension2Units,Dimension2Type,Dimension3,Dimension3Units,Dimension3Type,Qty1,Qty2,Qty3,Qty4,Qty5,Qty6,Prc1,Prc2,Prc3,Prc4,Prc5,Prc6,PrCode,PiecesPerUnit1,PiecesPerUnit2,PiecesPerUnit3,PiecesPerUnit4,PiecesPerUnit5,PiecesPerUnit6,QuoteUponRequest,PriceIncludeClr,PriceIncludeSide,PriceIncludeLoc,SetupChg,SetupChgCode,ScreenChg,ScreenChgCode,PlateChg,PlateChgCode,DieChg,DieChgCode,ToolingChg,ToolingChgCode,RepeatChg,RepeatChgCode,AddClrChg,AddClrChgCode,AddClrRunChg1,AddClrRunChg2,AddClrRunChg3,AddClrRunChg4,AddClrRunChg5,AddClrRunChg6,AddClrRunChgCode,IsRecyclable,IsEnvironmentallyFriendly,IsNewProd,NotSuitable,Exclusive,Hazardous,OfficiallyLicensed,IsFood,IsClothing,ImprintSize1,ImprintSize1Units,ImprintSize1Type,ImprintSize2,ImprintSize2Units,ImprintSize2Type,ImprintLoc,SecondImprintSize1,SecondImprintSize1Units,SecondImprintSize1Type,SecondImprintSize2,SecondImprintSize2Units,SecondImprintSize2Type,SecondImprintLoc,DecorationMethod,NoDecoration,NoDecorationOffered,NewPictureURL,NewPictureFile,ErasePicture,NewBlankPictureURL,NewBlankPictureFile,EraseBlankPicture,NotPictured,MadeInCountry,AssembledInCountry,DecoratedInCountry,ComplianceList,WarningLbl,ComplianceMemo,ProdTimeLo,ProdTimeHi,RushProdTimeLo,RushProdTimeHi,Packaging,CartonL,CartonW,CartonH,WeightPerCarton,UnitsPerCarton,ShipPointCountry,ShipPointZip,Comment,Verified,UpdateInventory,InventoryOnHand,InventoryOnHandAdd,InventoryMemo
7129046,WOR-SU23,Sundance RPET Knit Beanie,2026,12/31/2026,FALSE,Hats,,,,Sundance RPET Knit Beanie is made from 50% acrylic and 50% RPET polyester fabric. The unisex design looks great on everyone and provides comfort and durable for everyday use. One size fits most.,"Eco-friendly, Unisex Hat, Winter Hat, Clothing, Acrylic, Rpet, Recycled, Beanie, Head Cover, Warm Hat","Black, Dark Gray, Royal Blue","Biking, Winter, Hiking, Hunting, Clothing",8,1,1,0.375,1,2,8,1,3,100,250,500,1000,2500,0,5.87,5.53,5.33,5.12,4.9,0,CCCCC,1,1,1,1,1,0,FALSE,Full-color Heat Transfer,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,1,1,1,1,1,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,2,1.5,1,3,Side 1,4,1,2,1.5,1,3,Side 2,Heat Transfer,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Bulk,17,17,11,14,100,US,63114,,TRUE,FALSE,312,0,
8296738,WOR-SU25,Snuggle Up Soft-Textured Blanket,2026,12/31/2026,FALSE,Blankets,,,,"Indulge in comfort with our Snuggle Up Soft-Textured Blanket, a soft-textured plush flannel throw blanket, crafted with a cozy 350GSM and finished with a hemmed edge for durability. Its super-large size makes it perfect for lounging on the couch, napping, watching TV, or taking along on road trips. Enjoy the versatility of this machine washable blanket. Stay warm and stylish wherever you go!","Throw Blanket, Embroidery, Embroidered Blanket, Travel Blanket, Soft Blanket, Super Soft, Snuggle, Snuggle Blanket, Microfiber Flannel, Cozy, Warm, Comfortable, Machine Washable","Black, Cream, Navy Blue","Anniversary, College, Celebration, Household, Wedding",70,1,1,0.5,1,2,57,1,3,25,100,250,500,1000,0,15.67,14.58,13.97,13.37,12.8,0,CCCCC,1,1,1,1,1,0,FALSE,Full-color Heat Transfer,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,5,1,3,Lower Corner,,0,0,,0,0,,"Heat Transfer, Embroidery",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Bulk,28,15,21,27,20,US,63114,,TRUE,FALSE,2992,0,
1985325,WOR-WP12,Waterproof Storage Case,2026,12/31/2026,FALSE,Cases,,,,Protects valuables while near water Includes rugged lanyard Secure clasping latch,"Waterproof, Storgage, Case, Lanyard, Outdoors, Boating, Rain, Weather, Ocean, Sea, Lake, River, Canoe, Kayak, Scouting, Scouts, Keys, Cards, Wallet, Money, Cash, Boating, Fishing","Blue, Red, Yellow","Beach, Security, Swimming, Travel",4.75,1,1,3.25,1,2,1.25,1,3,150,500,1000,2500,5000,0,2.52,2.37,2.25,2.2,2.1,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,2,1.5,1,3,Side 1,2,1,2,0.75,1,3,Sides upper lid,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Individual Poly Bag,24,14,15,21,125,US,63114,,TRUE,FALSE,14352,0,
6177398,WOR-WT20,Wanderer Travel Blanket,2026,12/31/2026,FALSE,Blankets,,,,Travel in comfort with this soft-touch fleece blanket that folds neatly into a zippered pouch. This travel blanket pouch also has a convenient loop handle for carrying.,"Blanket, Fleece, Picnic, Beach, Vacation, Soft, Travel, Auto, Outdoors, Air travel, Travel blanket, Travel accessory, Car, Plane, Airport, Comfort, Warm, Throw, Compact, Portable, Full color, Digital",Blue,"Travel, Picnic, Outdoors",10.75,1,1,2,1,2,9.5,1,3,30,100,250,500,1000,0,11.17,10.52,10.1,9.72,9.35,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1,2,6,1,3,Front Only,,0,0,,0,0,,"Screen, Heat Transfer",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Pouch with Zipper Closed,24,13,14,13,15,US,63114,,TRUE,FALSE,236,0,
8288825,WPC-AL25,Allure Rechargeable Dual Pocket Mirrors with 2 Light Modes,2026,12/31/2026,FALSE,Mirrors,,,,"Illuminate your beauty routine with our Allure Rechargeable Dual Pocket Mirrors with 2 Light Modes, a compact mirror featuring a rechargeable light ring offering two brightness levels. It is thin. foldable and lightweightÑperfect for fitting into any purse or backpack!","Travel, Ultra Thin Mirror, Personal Care, Pocket, Vacation, Trip, Luggage, Suitcase, Beauty, Cosmetic, Makeup, Disk, Purse Accessory, Makeup",White,"Travel, Beauty, Vacation, Household, Spa",0.625,1,3,4,1,5,,0,0,30,100,250,500,1000,0,12.62,11.88,11.4,10.97,10.55,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2.5,1,2,,0,0,Top (Diameter),,0,0,,0,0,,"Pad, Digital",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, UN38.3",,,5,7,0,0,Gift box,17,10,12,27,60,US,63114,,TRUE,FALSE,1620,0,
7129049,WPC-BB23,Bamboo Recycled Polycarbonate UV400 Sunglasses,2026,12/31/2026,FALSE,Sunglasses,,,,The Bamboo Recycled Polycarbonate UV400 Sunglasses are constructed of sustainable bamboo and post-industrial recycled polycarbonate. The durable drop-tested lens provides UV400 sun protection and are packaged with a protective film on the lens to prevent scratching while in transit.,"Sunglasses, Eye Glasses, Recycled, Eco-friendly, Sustainable, Bamboo, Sun, Beach, Hiking, Biking, Party, Summer, Uv, Lens, Shades, Glasses, Travel, Auto, Outdoors, Uv Protection, Uv400",Black,"Boating, Environmental, Eyewear, Hiking, Walking",5.75,1,1,6,1,2,1.875,1,3,100,250,500,1000,2500,0,4.75,4.48,4.28,4.12,3.97,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.25,1,2,0.25,1,3,Side 1,1.25,1,2,0.25,1,3,Side 2,"Pad, Crystal Print",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ANSI",,,5,7,0,0,Individual polybag,24,14,13,22,300,US,92154,,TRUE,FALSE,13237,0,
6752954,WPC-BD22,"Boardwalk 30"" x 60"" Microfiber Beach Blanket/Towel- Full-Color",2026,12/31/2026,FALSE,Towels,,,,"Coretecª Boardwalk beach blanket/towel made of 88% polyester and 12% polyamide. This 30"" x 60"" microfiber towel, made of 200GSM, has hemmed edges. Incredibly lightweight and super-absorbent, these microfiber beach towels are a thinner, highly portable alternative to traditional towels and is easy to fold up and fit in any bag for the beach, boating, hiking, picnic and more! Dries faster than a standard cotton towel and is machine washable. Create an edge to edge dye-sub imprint for your brand!","Home, coretec, Cooling towel, Sports, Fitness, Cool, Chill, Health, Wellness, Running, Jogging, Cycling, Bandana, gym, outdoors, gardening, biking, hiking, outdoors, exercise, beach, lake, microfiber",White,"Beach, Boating, Fitness, Picnic, Sports",30,1,2,60,1,3,,0,0,25,100,250,500,1000,0,19.93,18.47,17.58,16.73,15.98,0,CCCCC,1,1,1,1,1,0,FALSE,Full-color dye sublimation,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,1,2,60,1,3,Front,,0,0,,0,0,,Dye Sub,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Individual polybag with printed instructions,24,13,10,29,50,US,63114,,TRUE,FALSE,15067,0,
6752957,WPC-BL22,"Big League 15"" x 30"" Microfiber Sports Towel- 1-Color",2026,12/31/2026,FALSE,Towels,,,,"Coretecª Big League microfiber sports towel made of 88% polyester and 12% polyamide. This 15"" x 30"" sports towel is 200GSM with hemmed edges and is easy to fold up and fit in any bag for the gym, hiking and more! This microfiber towel dries faster then a standard cotton towel. Machine washable.","Home, Coretec, Cooling Towel, Sports, Fitness, Cool, Chill, Health, Wellness, Running, Jogging, Cycling, Bandana, Gym, Outdoors, Gardening, Biking, Hiking, Cycling, Outdoors, Exercise, Microfiber","Blue, White","Beach, Boating, Fitness, Picnic, Sports",15,1,2,30,1,3,,0,0,100,250,500,1000,2500,0,3.83,3.62,3.47,3.3,3.2,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.45,0.45,0.45,0.45,0.45,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,5,1,3,Front at Left Corner,5,1,2,5,1,3,Front at Right Corner,Screen Printed,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Individual polybag with printed instructions,24,10,13,29,200,US,63114,,TRUE,FALSE,7395,0,
8156202,WPC-BR25,"Breaker 30"" x 60"" Soft Polyester Beach Towel",2026,12/31/2026,FALSE,Towels,,,,"The Breaker 30"" x 60"" Beach Towel is made from 100% polyester, offering a soft, durable, and lightweight feel. With a generous size of 76 x 152 cm, it provides full coverage for beach days, poolside lounging, or travel. The super absorbent and lint-free material ensures quick drying and leaves no residue behind. At 230 GSM and less then 10 ounces per towel, it combines softness and durability, making it a perfect choice for any outdoor adventure.","Beach Towel, Polyester Towel, Lightweight Towel, Soft Towel, Absorbent Towel, Lint-Free, Travel Towel, Outdoor Adventure, Summer Events, Pool Parties, Beach Days",White,"Beach, Summer, Outdoors, Travel, Vacation",30,1,1,0.125,1,2,60,1,3,100,250,500,1000,2500,0,8.33,7.83,7.53,7.23,6.95,0,CCCCC,1,1,1,1,1,0,FALSE,Full-color dye sublimation,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,1,2,60,1,3,Top,,0,0,,0,0,,Dye Sublimation,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Bulk,31,17,9,28,40,US,63114,,TRUE,FALSE,1898,0,
3594817,WPC-BS11,Helping Hand Back Scratcher with Shoe Horn,2026,12/31/2026,FALSE,Scrapers,Shoe Horns,,,Helping Hand Back Scratcher with Shoe Horn is a hand shaped back scratcher with a shoehorn on opposite end and is made of sturdy melamine plastic.,"Back Massager, Health, Wellness, Personal Care, Itch Relief, Neck, Foot, Slide","Blue, Red, White","Footwear, Health",15,1,2,1.5,1,3,,0,0,250,500,1000,3000,5000,0,1.57,1.45,1.4,1.35,1.3,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.75,1,2,0.625,1,3,Top,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Individual Poly Bag,24,14,15,28,250,US,63114,,TRUE,FALSE,19969,0,
6752959,WPC-BS22,"Big League 15"" x 30"" Microfiber Sports Towel- Full-Color",2026,12/31/2026,FALSE,Towels,,,,"Coretecª Big League 15"" x 30"" microfiber sports towel is made of 88% polyester and 12% polyamide and is 200GSM, has hemmed edges and is easy to fold up and fit in any bag. Imprinted as dye-sub from edge to edge for a custom look! Dries faster then a standard cotton towel and is machine washable.","Home, Coretec, Cooling Towel, Sports, Fitness, Cool, Chill, Health, Wellness, Running, Jogging, Cycling, Bandana, Gym, Outdoors, Gardening, Biking, Hiking, Cycling, Outdoors, Exercise, Microfiber",White,"Beach, Sports, Fitness, Boating, Picnic",15,1,2,30,1,3,,0,0,50,250,500,1000,2000,0,7.47,6.92,6.58,6.27,5.95,0,CCCCC,1,1,1,1,1,0,FALSE,Full-color dye sublimation,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15,1,2,30,1,3,Front,,0,0,,0,0,,Dye Sub,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Individual polybag with printed instructions,24,10,13,29,200,US,63114,,TRUE,FALSE,5926,0,
6752963,WPC-BW22,"Boardwalk 30"" x 60"" Microfiber Beach Blanket/Towel- 1-Color",2026,12/31/2026,FALSE,Towels,,,,"Coretecª Boardwalk beach blanket/towel made of 80% polyester and 20% polyamide. This 30"" x 60"" microfiber towel, made of 200GSM, has hemmed edges. Incredibly lightweight and super-absorbent, these microfiber beach towels are a thinner, highly portable alternative to traditional towels and is easy to fold up and fit in any bag for the beach, boating, hiking, picnic and more! Dries faster than a standard cotton towel and is machine washable.","Home, Coretec, Cooling towel, Sports, Fitness, Health, Wellness, Running, Jogging, Cycling, Blanket, Gym, Outdoors, Gardening, Biking, Hiking, Exercise, Beach, River, Rafting, Kyaking, Microfiber","Blue, White","Beach, Boating, Fitness, Picnic, Sports",30,1,2,60,1,3,,0,0,30,100,250,500,1000,0,11,10.35,9.93,9.55,9.2,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,1,2,5.5,1,3,Front,10,1,2,5.5,1,3,Back,Screen Printed,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Individual polybag with printed instructions,24,13,10,29,50,US,63114,,TRUE,FALSE,30349,0,
8278687,WPC-CA25,Cache 4-Compartment Pill Box with Tablet Cutter,2026,12/31/2026,FALSE,Medicine,,,,Organize your medication easily with our Cache 4-Compartment Pill Box with Tablet Cutter featuring 4 compartments and a safe blade that accurately cuts pills to your desired size for convenience!,"Health & Wellness, Pillbox, Compact, Medical, Medication, Medicine Holder, Doctor, Vitamin",White,"Travel, Health, Medical, Hospital, Vacation",4.75,1,1,0.75,1,2,2.5,1,3,150,500,1000,2500,5000,0,2.82,2.67,2.57,2.45,2.35,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,2,1,1,3,Top,,0,0,,0,0,,Pad print,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Polybag,14,14,9,18,100,US,92154,,TRUE,FALSE,9511,0,
8061632,WPC-CB24,Cabaret LED Mirror with Swivel Handle,2026,12/31/2026,FALSE,Mirrors,,,,"Keep your look flawless with the Cabaret LED Compact Makeup Mirror, featuring a 360 degree rotating handle that doubles as a stand. The innovative handle swivels 45 degrees to turn LED edge lighting on/off, providing bright, even illumination. Compact, lightweight, and battery-operated, it's perfect for travel, fitting in purses, suitcases, or carry-ons. Includes 4 CR2032 button cell batteries and offers 1x magnification for everyday use.","LED Mirror, Swivel Handle, Portable, Folding, Travel, Makeup, Compact, Hands-Free, Lighted Mirror, Portable Vanity Mirror, Illuminated, Light-Up, 360 Degree, Touch-Up, Packable",White,"Beauty, Vacation, Travel, Photography, Health",4.5,1,1,0.75,1,2,4.125,1,3,50,200,500,1000,2000,0,10.38,9.75,9.38,9.03,8.7,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,2,0.5,1,3,Front - Handle,3.5,1,2,0.5,1,3,Front - Handle,"Pad, Digital",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, UL",,,5,7,0,0,FSC Box,23,11,11,28,100,US,63114,,TRUE,FALSE,2785,0,
6409238,WPC-CR20,Chiller RPET Cooling Towel,2026,12/31/2026,FALSE,Towels,,,,"Chiller RPET Cooling Towel is an eco-friendly cooling towel made of recycled PET fiber, made of post consumer water bottles. Great for keeping you cool during a round of golf, workout, some DIY projects, or other activities. Add cool water to activate and simply snap to reactivate. Machine washable.","Cooling Towel, Eco Towel, Rpet, Recycled, Sports, Fitness, Cool, Chill, Health, Wellness, Running, Jogging, Cycling, Bandana","Black, Gray, Royal Blue, White","Outdoors, Sports, Construction, Fitness, Recycling",11.5,1,1,0.0625,1,2,32,1,3,150,500,1000,2500,5000,0,2.85,2.68,2.58,2.48,2.37,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5,1,2,1.5,1,3,One Side,2.5,1,2,2,1,3,One Side,"Screen, Heat Transfer",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,,,,5,7,0,0,Individual Polybag,24,10,13,22,250,US,63114,,TRUE,FALSE,136747,0,
4552108,WPC-CS15,Glacial Cooling Scarf,2026,12/31/2026,FALSE,Scarves,,,,"Glacial Cooling Scarf works without chemicals or crystals. Immerse or run under cool water for several minutes, wring out excessive water and wrap towel on your neck - it will cool, by evaporation, for several hours. Can be reused more than 500 times. .","Glacial, Cooling, Towel, Scarf, Cold, Water, Sweat, Heat, Pouch, Cloth, Rag, Cool, Cool Down, Exercise, Health, Fitness, Sports, Workout, Training",Blue,"Outdoors, Sports, Summer",32,1,2,2.125,1,3,,0,0,150,500,1000,2500,5000,0,3.02,2.83,2.73,2.63,2.52,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.45,0.45,0.45,0.45,0.45,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,1,1,3,Side 1,5,1,2,1,1,3,Side 2,Screen Printed,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,Individual Poly Bag,24,13,14,25,400,US,63114,,TRUE,FALSE,28540,0,
5436326,WPC-CW17,Classic Whirl Spinner,2026,12/31/2026,FALSE,Games,Toys,,,Made of APS plastic with precision bearing system. CPSIA Compliant.,"Spinner, Spin, Fidget, Finger Spinner, Whirl, Toy, Novelty, Promotional, Bearing, Attention, Fun, Rotation, Rotate, Stress Relief, Classic, Vividcolor, Vivid Color, Full Color, Digital","Black, Blue, Red, White","Chanukah, Party, Amusement, Christmas, Entertainment",3,1,1,3,1,2,0.5,1,3,200,500,1000,3000,5000,0,1.93,1.83,1.75,1.68,1.62,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.75,1,2,,0,0,Center,0.875,1,2,,0,0,Center,"Pad, Digital",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, CPSIA",,,5,7,0,0,Individual Polybag,12,10,8,31,200,US,63114,,TRUE,FALSE,198224,0,
5917670,WPC-DE19,Deluxe Easy-Carry 6 Compartment Pillbox with Alarm,2026,12/31/2026,FALSE,Organizers,Medicine,,,"Deluxe Easy-Carry 6 compartment pillbox with alarm includes clock and up to 5 alarms to easily schedule dose reminders andfeatures a secure snap-top lid, 6 compartments to easily sort medications and durable ABS plastic construction. FDA certified.","Health, Wellness, Medication Compact, Medical Doctor, Vitamin Timer, Full Color, Digital",Blue,"Household, Health, Travel",3.625,1,1,0.75,1,2,2.375,1,3,50,250,500,1000,2000,0,9.28,8.75,8.45,8.17,7.9,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2,0.375,1,3,Front,1,1,2,0.75,1,3,Front,"Pad, Digital",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, FDA",,,5,7,0,0,White Box with Instructions,12,10,3,9,50,US,63114,,TRUE,FALSE,149,0,
6752965,WPC-DS22,"Heavyweight 6"" x 6"" Draw Twist Microfiber Cleaning Cloth- 1-Color",2026,12/31/2026,FALSE,Cloths,,,,"Coretecª 6"" x 6"" heavyweight microfiber cloth is ultra performance and durable fabric made of 200GSM. DT (Draw Twist) is the manufacturing technique for the yarns in the microfiber cloth. Our DT microfiber cloth contains 30% polyamide and is extremely soft! It's designed to quickly clean and absorb moisture to protect your devices. The heavy-weighted fabric comes with straight edges and round corners for a modern look. Machine washable.","Home, Coretec, Microfiber, Cloth, Screen Cleaner, Screen, Cleaner, Eyeglass Cleaner, Sunglasses, Sunglass Accessories, Lens, Cleaning, Towel, Ultra Performance, Devices, Tech","Sky Blue, Light Gray, White","Cleaning, Computer, Convention, Phone, Trade Show",6,1,2,6,1,3,,0,0,300,500,1000,3000,5000,0,1,0.95,0.92,0.88,0.83,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.45,0.45,0.45,0.45,0.45,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,2,1.5,1,3,Front,,0,0,,0,0,,Screen Printed,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,50 Bulk/Polybag,14,14,9,21,1500,US,63114,,TRUE,FALSE,42131,0,
5917746,WPC-DT19,Daytona Sunglasses,2026,12/31/2026,FALSE,Sunglasses,,,,"Daytona features UV400 protective durable drop-tested lens, polycarbonate frames and is packaged with protective film on lens.","Eye Glasses, Sunglasses, Sun, Beach, Hiking, Biking, Party, Summer, Eyecare, Cycling, Uv, Lens, Daytona","Black, Blue, Lime Green, Orange, Red, White","Outdoors, Party",5.75,1,1,5.875,1,2,1.875,1,3,200,500,1000,3000,5000,0,1.87,1.77,1.68,1.62,1.55,0,CCCCC,1,1,1,1,1,0,FALSE,1 color,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0.3,0.3,0.3,0.3,0.3,0,GGGGG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,2,0.25,1,3,Side 1,2,1,2,0.25,1,3,Side 2,"Pad, Crystal Print",FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,"Prop 65, ANSI",,,5,7,0,0,Individual Polybag,24,14,13,19,250,US,63114,,TRUE,FALSE,179903,0,
6752967,WPC-DT22,"Heavyweight 6"" x 6"" Draw Twist Microfiber Cleaning Cloth- Full-Color",2026,12/31/2026,FALSE,Cloths,,,,"Coretecª 6"" x 6"" heavyweight microfiber cloth is ultra performance and durable fabric made of 200GSM. DT (Draw Twist) is the manufacturing technique for the yarns in the microfiber cloth. Our DT microfiber cloth contains 30% polyamide and is extremely soft! It's designed to quickly clean and absorb moisture to protect your devices. The heavy-weighted fabric comes with straight edges and round corners for a modern look. Machine washable. Imprint dye-sub from edge to edge.","Home, Coretec, Microfiber, Cloth, Screen Cleaner, Screen, Cleaner, Eyeglass Cleaner, Sunglasses, Sunglass Accessories, Lens, Cleaning, Towel, Ultra Performance, Devices, Tech",White,"Cleaning, Computer, Phone, Convention, Trade Show",6,1,2,6,1,3,,0,0,250,500,1000,3000,5000,0,1.49,1.39,1.34,1.31,1.22,0,CCCCC,1,1,1,1,1,0,FALSE,Full-color dye sublimation,1 side,1 location,60,G,0,,0,,0,,0,,25,G,60,G,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,1,2,6,1,3,Front,,0,0,,0,0,,Dye Sub,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,CN,CN,US,Prop 65,,,5,7,0,0,50 Bulk/Polybag,14,14,9,27,2400,US,63114,,TRUE,FALSE,9224,0,
